###############################################
# file created at: Wed Sep  1 23:29:56 2021

# Cylinder map info
# center = (0.000000, 0.000000, 0.000000)
# radius = 0.007000
# height = 0.026300
# cubelen = 0.000500
# xy num = 616
# z num = 53
# cirnum*heinum = 32648

# Z0 coil info
# center = (0.000000, 0.000000, 0.000000)
# radius = 0.200000
# gap = 0.400000
# winding = 1.000000
# current = 469.208221
###############################################

# x	y	z	Bx	By	Bz
-0.001250 -0.000750 0.012408 -0.000002 -0.000001 0.002913
-0.001250 -0.000250 0.012408 -0.000002 -0.000000 0.002913
-0.001250 0.000250 0.012408 -0.000002 0.000000 0.002913
-0.001250 0.000750 0.012408 -0.000002 0.000001 0.002913
-0.001250 0.001250 0.012408 -0.000002 0.000002 0.002913
-0.001250 0.001750 0.012408 -0.000002 0.000002 0.002913
-0.001250 0.002250 0.012408 -0.000002 0.000003 0.002913
-0.001250 0.002750 0.012408 -0.000002 0.000004 0.002913
-0.001250 0.003250 0.012408 -0.000002 0.000004 0.002913
-0.001250 0.003750 0.012408 -0.000002 0.000005 0.002914
-0.001250 0.004250 0.012408 -0.000002 0.000006 0.002914
-0.001250 0.004750 0.012408 -0.000002 0.000006 0.002914
-0.001250 0.005250 0.012408 -0.000002 0.000007 0.002914
-0.001250 0.005750 0.012408 -0.000002 0.000008 0.002915
-0.001250 0.006250 0.012408 -0.000002 0.000008 0.002915
-0.001250 0.006750 0.012408 -0.000002 0.000009 0.002915
-0.000750 -0.006750 0.012408 -0.000001 -0.000009 0.002915
-0.000750 -0.006250 0.012408 -0.000001 -0.000008 0.002915
-0.000750 -0.005750 0.012408 -0.000001 -0.000008 0.002914
-0.000750 -0.005250 0.012408 -0.000001 -0.000007 0.002914
-0.000750 -0.004750 0.012408 -0.000001 -0.000006 0.002914
-0.000750 -0.004250 0.012408 -0.000001 -0.000006 0.002914
-0.000750 -0.003750 0.012408 -0.000001 -0.000005 0.002913
-0.000750 -0.003250 0.012408 -0.000001 -0.000004 0.002913
-0.000750 -0.002750 0.012408 -0.000001 -0.000004 0.002913
-0.000750 -0.002250 0.012408 -0.000001 -0.000003 0.002913
-0.000750 -0.001750 0.012408 -0.000001 -0.000002 0.002913
-0.000750 -0.001250 0.012408 -0.000001 -0.000002 0.002913
-0.000750 -0.000750 0.012408 -0.000001 -0.000001 0.002913
-0.000750 -0.000250 0.012408 -0.000001 -0.000000 0.002913
-0.000750 0.000250 0.012408 -0.000001 0.000000 0.002913
-0.000750 0.000750 0.012408 -0.000001 0.000001 0.002913
-0.000750 0.001250 0.012408 -0.000001 0.000002 0.002913
-0.000750 0.001750 0.012408 -0.000001 0.000002 0.002913
-0.000750 0.002250 0.012408 -0.000001 0.000003 0.002913
-0.000750 0.002750 0.012408 -0.000001 0.000004 0.002913
-0.000750 0.003250 0.012408 -0.000001 0.000004 0.002913
-0.000750 0.003750 0.012408 -0.000001 0.000005 0.002913
-0.000750 0.004250 0.012408 -0.000001 0.000006 0.002914
-0.000750 0.004750 0.012408 -0.000001 0.000006 0.002914
-0.000750 0.005250 0.012408 -0.000001 0.000007 0.002914
-0.000750 0.005750 0.012408 -0.000001 0.000008 0.002914
-0.000750 0.006250 0.012408 -0.000001 0.000008 0.002915
-0.000750 0.006750 0.012408 -0.000001 0.000009 0.002915
-0.000250 -0.006750 0.012408 -0.000000 -0.000009 0.002915
-0.000250 -0.006250 0.012408 -0.000000 -0.000008 0.002915
-0.000250 -0.005750 0.012408 -0.000000 -0.000008 0.002914
-0.000250 -0.005250 0.012408 -0.000000 -0.000007 0.002914
-0.000250 -0.004750 0.012408 -0.000000 -0.000006 0.002914
-0.000250 -0.004250 0.012408 -0.000000 -0.000006 0.002914
-0.000250 -0.003750 0.012408 -0.000000 -0.000005 0.002913
-0.000250 -0.003250 0.012408 -0.000000 -0.000004 0.002913
-0.000250 -0.002750 0.012408 -0.000000 -0.000004 0.002913
-0.000250 -0.002250 0.012408 -0.000000 -0.000003 0.002913
-0.000250 -0.001750 0.012408 -0.000000 -0.000002 0.002913
-0.000250 -0.001250 0.012408 -0.000000 -0.000002 0.002913
-0.000250 -0.000750 0.012408 -0.000000 -0.000001 0.002913
-0.000250 -0.000250 0.012408 -0.000000 -0.000000 0.002913
-0.000250 0.000250 0.012408 -0.000000 0.000000 0.002913
-0.000250 0.000750 0.012408 -0.000000 0.000001 0.002913
-0.000250 0.001250 0.012408 -0.000000 0.000002 0.002913
-0.000250 0.001750 0.012408 -0.000000 0.000002 0.002913
-0.000250 0.002250 0.012408 -0.000000 0.000003 0.002913
-0.000250 0.002750 0.012408 -0.000000 0.000004 0.002913
-0.000250 0.003250 0.012408 -0.000000 0.000004 0.002913
-0.000250 0.003750 0.012408 -0.000000 0.000005 0.002913
-0.000250 0.004250 0.012408 -0.000000 0.000006 0.002914
-0.000250 0.004750 0.012408 -0.000000 0.000006 0.002914
-0.000250 0.005250 0.012408 -0.000000 0.000007 0.002914
-0.000250 0.005750 0.012408 -0.000000 0.000008 0.002914
-0.000250 0.006250 0.012408 -0.000000 0.000008 0.002915
-0.000250 0.006750 0.012408 -0.000000 0.000009 0.002915
0.000250 -0.006750 0.012408 0.000000 -0.000009 0.002915
0.000250 -0.006250 0.012408 0.000000 -0.000008 0.002915
0.000250 -0.005750 0.012408 0.000000 -0.000008 0.002914
0.000250 -0.005250 0.012408 0.000000 -0.000007 0.002914
0.000250 -0.004750 0.012408 0.000000 -0.000006 0.002914
0.000250 -0.004250 0.012408 0.000000 -0.000006 0.002914
0.000250 -0.003750 0.012408 0.000000 -0.000005 0.002913
0.000250 -0.003250 0.012408 0.000000 -0.000004 0.002913
0.000250 -0.002750 0.012408 0.000000 -0.000004 0.002913
0.000250 -0.002250 0.012408 0.000000 -0.000003 0.002913
0.000250 -0.001750 0.012408 0.000000 -0.000002 0.002913
0.000250 -0.001250 0.012408 0.000000 -0.000002 0.002913
0.000250 -0.000750 0.012408 0.000000 -0.000001 0.002913
0.000250 -0.000250 0.012408 0.000000 -0.000000 0.002913
0.000250 0.000250 0.012408 0.000000 0.000000 0.002913
0.000250 0.000750 0.012408 0.000000 0.000001 0.002913
0.000250 0.001250 0.012408 0.000000 0.000002 0.002913
0.000250 0.001750 0.012408 0.000000 0.000002 0.002913
0.000250 0.002250 0.012408 0.000000 0.000003 0.002913
0.000250 0.002750 0.012408 0.000000 0.000004 0.002913
0.000250 0.003250 0.012408 0.000000 0.000004 0.002913
0.000250 0.003750 0.012408 0.000000 0.000005 0.002913
0.000250 0.004250 0.012408 0.000000 0.000006 0.002914
0.000250 0.004750 0.012408 0.000000 0.000006 0.002914
0.000250 0.005250 0.012408 0.000000 0.000007 0.002914
0.000250 0.005750 0.012408 0.000000 0.000008 0.002914
0.000250 0.006250 0.012408 0.000000 0.000008 0.002915
0.000250 0.006750 0.012408 0.000000 0.000009 0.002915
0.000750 -0.006750 0.012408 0.000001 -0.000009 0.002915
0.000750 -0.006250 0.012408 0.000001 -0.000008 0.002915
0.000750 -0.005750 0.012408 0.000001 -0.000008 0.002914
0.000750 -0.005250 0.012408 0.000001 -0.000007 0.002914
0.000750 -0.004750 0.012408 0.000001 -0.000006 0.002914
0.000750 -0.004250 0.012408 0.000001 -0.000006 0.002914
0.000750 -0.003750 0.012408 0.000001 -0.000005 0.002913
0.000750 -0.003250 0.012408 0.000001 -0.000004 0.002913
0.000750 -0.002750 0.012408 0.000001 -0.000004 0.002913
0.000750 -0.002250 0.012408 0.000001 -0.000003 0.002913
0.000750 -0.001750 0.012408 0.000001 -0.000002 0.002913
0.000750 -0.001250 0.012408 0.000001 -0.000002 0.002913
0.000750 -0.000750 0.012408 0.000001 -0.000001 0.002913
0.000750 -0.000250 0.012408 0.000001 -0.000000 0.002913
0.000750 0.000250 0.012408 0.000001 0.000000 0.002913
0.000750 0.000750 0.012408 0.000001 0.000001 0.002913
0.000750 0.001250 0.012408 0.000001 0.000002 0.002913
0.000750 0.001750 0.012408 0.000001 0.000002 0.002913
0.000750 0.002250 0.012408 0.000001 0.000003 0.002913
0.000750 0.002750 0.012408 0.000001 0.000004 0.002913
0.000750 0.003250 0.012408 0.000001 0.000004 0.002913
0.000750 0.003750 0.012408 0.000001 0.000005 0.002913
0.000750 0.004250 0.012408 0.000001 0.000006 0.002914
0.000750 0.004750 0.012408 0.000001 0.000006 0.002914
0.000750 0.005250 0.012408 0.000001 0.000007 0.002914
0.000750 0.005750 0.012408 0.000001 0.000008 0.002914
0.000750 0.006250 0.012408 0.000001 0.000008 0.002915
0.000750 0.006750 0.012408 0.000001 0.000009 0.002915
0.001250 -0.006750 0.012408 0.000002 -0.000009 0.002915
0.001250 -0.006250 0.012408 0.000002 -0.000008 0.002915
0.001250 -0.005750 0.012408 0.000002 -0.000008 0.002915
0.001250 -0.005250 0.012408 0.000002 -0.000007 0.002914
0.001250 -0.004750 0.012408 0.000002 -0.000006 0.002914
0.001250 -0.004250 0.012408 0.000002 -0.000006 0.002914
0.001250 -0.003750 0.012408 0.000002 -0.000005 0.002914
0.001250 -0.003250 0.012408 0.000002 -0.000004 0.002913
0.001250 -0.002750 0.012408 0.000002 -0.000004 0.002913
0.001250 -0.002250 0.012408 0.000002 -0.000003 0.002913
0.001250 -0.001750 0.012408 0.000002 -0.000002 0.002913
0.001250 -0.001250 0.012408 0.000002 -0.000002 0.002913
0.001250 -0.000750 0.012408 0.000002 -0.000001 0.002913
0.001250 -0.000250 0.012408 0.000002 -0.000000 0.002913
0.001250 0.000250 0.012408 0.000002 0.000000 0.002913
0.001250 0.000750 0.012408 0.000002 0.000001 0.002913
0.001250 0.001250 0.012408 0.000002 0.000002 0.002913
0.001250 0.001750 0.012408 0.000002 0.000002 0.002913
0.001250 0.002250 0.012408 0.000002 0.000003 0.002913
0.001250 0.002750 0.012408 0.000002 0.000004 0.002913
0.001250 0.003250 0.012408 0.000002 0.000004 0.002913
0.001250 0.003750 0.012408 0.000002 0.000005 0.002914
0.001250 0.004250 0.012408 0.000002 0.000006 0.002914
0.001250 0.004750 0.012408 0.000002 0.000006 0.002914
0.001250 0.005250 0.012408 0.000002 0.000007 0.002914
0.001250 0.005750 0.012408 0.000002 0.000008 0.002915
0.001250 0.006250 0.012408 0.000002 0.000008 0.002915
0.001250 0.006750 0.012408 0.000002 0.000009 0.002915
0.001750 -0.006750 0.012408 0.000002 -0.000009 0.002915
0.001750 -0.006250 0.012408 0.000002 -0.000008 0.002915
0.001750 -0.005750 0.012408 0.000002 -0.000008 0.002915
0.001750 -0.005250 0.012408 0.000002 -0.000007 0.002914
0.001750 -0.004750 0.012408 0.000002 -0.000006 0.002914
0.001750 -0.004250 0.012408 0.000002 -0.000006 0.002914
0.001750 -0.003750 0.012408 0.000002 -0.000005 0.002914
0.001750 -0.003250 0.012408 0.000002 -0.000004 0.002913
0.001750 -0.002750 0.012408 0.000002 -0.000004 0.002913
0.001750 -0.002250 0.012408 0.000002 -0.000003 0.002913
0.001750 -0.001750 0.012408 0.000002 -0.000002 0.002913
0.001750 -0.001250 0.012408 0.000002 -0.000002 0.002913
0.001750 -0.000750 0.012408 0.000002 -0.000001 0.002913
0.001750 -0.000250 0.012408 0.000002 -0.000000 0.002913
0.001750 0.000250 0.012408 0.000002 0.000000 0.002913
0.001750 0.000750 0.012408 0.000002 0.000001 0.002913
0.001750 0.001250 0.012408 0.000002 0.000002 0.002913
0.001750 0.001750 0.012408 0.000002 0.000002 0.002913
0.001750 0.002250 0.012408 0.000002 0.000003 0.002913
0.001750 0.002750 0.012408 0.000002 0.000004 0.002913
0.001750 0.003250 0.012408 0.000002 0.000004 0.002913
0.001750 0.003750 0.012408 0.000002 0.000005 0.002914
0.001750 0.004250 0.012408 0.000002 0.000006 0.002914
0.001750 0.004750 0.012408 0.000002 0.000006 0.002914
0.001750 0.005250 0.012408 0.000002 0.000007 0.002914
0.001750 0.005750 0.012408 0.000002 0.000008 0.002915
0.001750 0.006250 0.012408 0.000002 0.000008 0.002915
0.001750 0.006750 0.012408 0.000002 0.000009 0.002915
0.002250 -0.006250 0.012408 0.000003 -0.000008 0.002915
0.002250 -0.005750 0.012408 0.000003 -0.000008 0.002915
0.002250 -0.005250 0.012408 0.000003 -0.000007 0.002914
0.002250 -0.004750 0.012408 0.000003 -0.000006 0.002914
0.002250 -0.004250 0.012408 0.000003 -0.000006 0.002914
0.002250 -0.003750 0.012408 0.000003 -0.000005 0.002914
0.002250 -0.003250 0.012408 0.000003 -0.000004 0.002914
0.002250 -0.002750 0.012408 0.000003 -0.000004 0.002913
0.002250 -0.002250 0.012408 0.000003 -0.000003 0.002913
0.002250 -0.001750 0.012408 0.000003 -0.000002 0.002913
0.002250 -0.001250 0.012408 0.000003 -0.000002 0.002913
0.002250 -0.000750 0.012408 0.000003 -0.000001 0.002913
0.002250 -0.000250 0.012408 0.000003 -0.000000 0.002913
0.002250 0.000250 0.012408 0.000003 0.000000 0.002913
0.002250 0.000750 0.012408 0.000003 0.000001 0.002913
0.002250 0.001250 0.012408 0.000003 0.000002 0.002913
0.002250 0.001750 0.012408 0.000003 0.000002 0.002913
0.002250 0.002250 0.012408 0.000003 0.000003 0.002913
0.002250 0.002750 0.012408 0.000003 0.000004 0.002913
0.002250 0.003250 0.012408 0.000003 0.000004 0.002914
0.002250 0.003750 0.012408 0.000003 0.000005 0.002914
0.002250 0.004250 0.012408 0.000003 0.000006 0.002914
0.002250 0.004750 0.012408 0.000003 0.000006 0.002914
0.002250 0.005250 0.012408 0.000003 0.000007 0.002914
0.002250 0.005750 0.012408 0.000003 0.000008 0.002915
0.002250 0.006250 0.012408 0.000003 0.000008 0.002915
0.002750 -0.006250 0.012408 0.000004 -0.000008 0.002915
0.002750 -0.005750 0.012408 0.000004 -0.000008 0.002915
0.002750 -0.005250 0.012408 0.000004 -0.000007 0.002915
0.002750 -0.004750 0.012408 0.000004 -0.000006 0.002914
0.002750 -0.004250 0.012408 0.000004 -0.000006 0.002914
0.002750 -0.003750 0.012408 0.000004 -0.000005 0.002914
0.002750 -0.003250 0.012408 0.000004 -0.000004 0.002914
0.002750 -0.002750 0.012408 0.000004 -0.000004 0.002913
0.002750 -0.002250 0.012408 0.000004 -0.000003 0.002913
0.002750 -0.001750 0.012408 0.000004 -0.000002 0.002913
0.002750 -0.001250 0.012408 0.000004 -0.000002 0.002913
0.002750 -0.000750 0.012408 0.000004 -0.000001 0.002913
0.002750 -0.000250 0.012408 0.000004 -0.000000 0.002913
0.002750 0.000250 0.012408 0.000004 0.000000 0.002913
0.002750 0.000750 0.012408 0.000004 0.000001 0.002913
0.002750 0.001250 0.012408 0.000004 0.000002 0.002913
0.002750 0.001750 0.012408 0.000004 0.000002 0.002913
0.002750 0.002250 0.012408 0.000004 0.000003 0.002913
0.002750 0.002750 0.012408 0.000004 0.000004 0.002913
0.002750 0.003250 0.012408 0.000004 0.000004 0.002914
0.002750 0.003750 0.012408 0.000004 0.000005 0.002914
0.002750 0.004250 0.012408 0.000004 0.000006 0.002914
0.002750 0.004750 0.012408 0.000004 0.000006 0.002914
0.002750 0.005250 0.012408 0.000004 0.000007 0.002915
0.002750 0.005750 0.012408 0.000004 0.000008 0.002915
0.002750 0.006250 0.012408 0.000004 0.000008 0.002915
0.003250 -0.005750 0.012408 0.000004 -0.000008 0.002915
0.003250 -0.005250 0.012408 0.000004 -0.000007 0.002915
0.003250 -0.004750 0.012408 0.000004 -0.000006 0.002914
0.003250 -0.004250 0.012408 0.000004 -0.000006 0.002914
0.003250 -0.003750 0.012408 0.000004 -0.000005 0.002914
0.003250 -0.003250 0.012408 0.000004 -0.000004 0.002914
0.003250 -0.002750 0.012408 0.000004 -0.000004 0.002914
0.003250 -0.002250 0.012408 0.000004 -0.000003 0.002914
0.003250 -0.001750 0.012408 0.000004 -0.000002 0.002913
0.003250 -0.001250 0.012408 0.000004 -0.000002 0.002913
0.003250 -0.000750 0.012408 0.000004 -0.000001 0.002913
0.003250 -0.000250 0.012408 0.000004 -0.000000 0.002913
0.003250 0.000250 0.012408 0.000004 0.000000 0.002913
0.003250 0.000750 0.012408 0.000004 0.000001 0.002913
0.003250 0.001250 0.012408 0.000004 0.000002 0.002913
0.003250 0.001750 0.012408 0.000004 0.000002 0.002913
0.003250 0.002250 0.012408 0.000004 0.000003 0.002914
0.003250 0.002750 0.012408 0.000004 0.000004 0.002914
0.003250 0.003250 0.012408 0.000004 0.000004 0.002914
0.003250 0.003750 0.012408 0.000004 0.000005 0.002914
0.003250 0.004250 0.012408 0.000004 0.000006 0.002914
0.003250 0.004750 0.012408 0.000004 0.000006 0.002914
0.003250 0.005250 0.012408 0.000004 0.000007 0.002915
0.003250 0.005750 0.012408 0.000004 0.000008 0.002915
0.003750 -0.005750 0.012408 0.000005 -0.000008 0.002915
0.003750 -0.005250 0.012408 0.000005 -0.000007 0.002915
0.003750 -0.004750 0.012408 0.000005 -0.000006 0.002915
0.003750 -0.004250 0.012408 0.000005 -0.000006 0.002914
0.003750 -0.003750 0.012408 0.000005 -0.000005 0.002914
0.003750 -0.003250 0.012408 0.000005 -0.000004 0.002914
0.003750 -0.002750 0.012408 0.000005 -0.000004 0.002914
0.003750 -0.002250 0.012408 0.000005 -0.000003 0.002914
0.003750 -0.001750 0.012408 0.000005 -0.000002 0.002914
0.003750 -0.001250 0.012408 0.000005 -0.000002 0.002914
0.003750 -0.000750 0.012408 0.000005 -0.000001 0.002913
0.003750 -0.000250 0.012408 0.000005 -0.000000 0.002913
0.003750 0.000250 0.012408 0.000005 0.000000 0.002913
0.003750 0.000750 0.012408 0.000005 0.000001 0.002913
0.003750 0.001250 0.012408 0.000005 0.000002 0.002914
0.003750 0.001750 0.012408 0.000005 0.000002 0.002914
0.003750 0.002250 0.012408 0.000005 0.000003 0.002914
0.003750 0.002750 0.012408 0.000005 0.000004 0.002914
0.003750 0.003250 0.012408 0.000005 0.000004 0.002914
0.003750 0.003750 0.012408 0.000005 0.000005 0.002914
0.003750 0.004250 0.012408 0.000005 0.000006 0.002914
0.003750 0.004750 0.012408 0.000005 0.000006 0.002915
0.003750 0.005250 0.012408 0.000005 0.000007 0.002915
0.003750 0.005750 0.012408 0.000005 0.000008 0.002915
0.004250 -0.005250 0.012408 0.000006 -0.000007 0.002915
0.004250 -0.004750 0.012408 0.000006 -0.000006 0.002915
0.004250 -0.004250 0.012408 0.000006 -0.000006 0.002915
0.004250 -0.003750 0.012408 0.000006 -0.000005 0.002914
0.004250 -0.003250 0.012408 0.000006 -0.000004 0.002914
0.004250 -0.002750 0.012408 0.000006 -0.000004 0.002914
0.004250 -0.002250 0.012408 0.000006 -0.000003 0.002914
0.004250 -0.001750 0.012408 0.000006 -0.000002 0.002914
0.004250 -0.001250 0.012408 0.000006 -0.000002 0.002914
0.004250 -0.000750 0.012408 0.000006 -0.000001 0.002914
0.004250 -0.000250 0.012408 0.000006 -0.000000 0.002914
0.004250 0.000250 0.012408 0.000006 0.000000 0.002914
0.004250 0.000750 0.012408 0.000006 0.000001 0.002914
0.004250 0.001250 0.012408 0.000006 0.000002 0.002914
0.004250 0.001750 0.012408 0.000006 0.000002 0.002914
0.004250 0.002250 0.012408 0.000006 0.000003 0.002914
0.004250 0.002750 0.012408 0.000006 0.000004 0.002914
0.004250 0.003250 0.012408 0.000006 0.000004 0.002914
0.004250 0.003750 0.012408 0.000006 0.000005 0.002914
0.004250 0.004250 0.012408 0.000006 0.000006 0.002915
0.004250 0.004750 0.012408 0.000006 0.000006 0.002915
0.004250 0.005250 0.012408 0.000006 0.000007 0.002915
0.004750 -0.004750 0.012408 0.000006 -0.000006 0.002915
0.004750 -0.004250 0.012408 0.000006 -0.000006 0.002915
0.004750 -0.003750 0.012408 0.000006 -0.000005 0.002915
0.004750 -0.003250 0.012408 0.000006 -0.000004 0.002914
0.004750 -0.002750 0.012408 0.000006 -0.000004 0.002914
0.004750 -0.002250 0.012408 0.000006 -0.000003 0.002914
0.004750 -0.001750 0.012408 0.000006 -0.000002 0.002914
0.004750 -0.001250 0.012408 0.000006 -0.000002 0.002914
0.004750 -0.000750 0.012408 0.000006 -0.000001 0.002914
0.004750 -0.000250 0.012408 0.000006 -0.000000 0.002914
0.004750 0.000250 0.012408 0.000006 0.000000 0.002914
0.004750 0.000750 0.012408 0.000006 0.000001 0.002914
0.004750 0.001250 0.012408 0.000006 0.000002 0.002914
0.004750 0.001750 0.012408 0.000006 0.000002 0.002914
0.004750 0.002250 0.012408 0.000006 0.000003 0.002914
0.004750 0.002750 0.012408 0.000006 0.000004 0.002914
0.004750 0.003250 0.012408 0.000006 0.000004 0.002914
0.004750 0.003750 0.012408 0.000006 0.000005 0.002915
0.004750 0.004250 0.012408 0.000006 0.000006 0.002915
0.004750 0.004750 0.012408 0.000006 0.000006 0.002915
0.005250 -0.004250 0.012408 0.000007 -0.000006 0.002915
0.005250 -0.003750 0.012408 0.000007 -0.000005 0.002915
0.005250 -0.003250 0.012408 0.000007 -0.000004 0.002915
0.005250 -0.002750 0.012408 0.000007 -0.000004 0.002915
0.005250 -0.002250 0.012408 0.000007 -0.000003 0.002914
0.005250 -0.001750 0.012408 0.000007 -0.000002 0.002914
0.005250 -0.001250 0.012408 0.000007 -0.000002 0.002914
0.005250 -0.000750 0.012408 0.000007 -0.000001 0.002914
0.005250 -0.000250 0.012408 0.000007 -0.000000 0.002914
0.005250 0.000250 0.012408 0.000007 0.000000 0.002914
0.005250 0.000750 0.012408 0.000007 0.000001 0.002914
0.005250 0.001250 0.012408 0.000007 0.000002 0.002914
0.005250 0.001750 0.012408 0.000007 0.000002 0.002914
0.005250 0.002250 0.012408 0.000007 0.000003 0.002914
0.005250 0.002750 0.012408 0.000007 0.000004 0.002915
0.005250 0.003250 0.012408 0.000007 0.000004 0.002915
0.005250 0.003750 0.012408 0.000007 0.000005 0.002915
0.005250 0.004250 0.012408 0.000007 0.000006 0.002915
0.005750 -0.003750 0.012408 0.000008 -0.000005 0.002915
0.005750 -0.003250 0.012408 0.000008 -0.000004 0.002915
0.005750 -0.002750 0.012408 0.000008 -0.000004 0.002915
0.005750 -0.002250 0.012408 0.000008 -0.000003 0.002915
0.005750 -0.001750 0.012408 0.000008 -0.000002 0.002915
0.005750 -0.001250 0.012408 0.000008 -0.000002 0.002915
0.005750 -0.000750 0.012408 0.000008 -0.000001 0.002914
0.005750 -0.000250 0.012408 0.000008 -0.000000 0.002914
0.005750 0.000250 0.012408 0.000008 0.000000 0.002914
0.005750 0.000750 0.012408 0.000008 0.000001 0.002914
0.005750 0.001250 0.012408 0.000008 0.000002 0.002915
0.005750 0.001750 0.012408 0.000008 0.000002 0.002915
0.005750 0.002250 0.012408 0.000008 0.000003 0.002915
0.005750 0.002750 0.012408 0.000008 0.000004 0.002915
0.005750 0.003250 0.012408 0.000008 0.000004 0.002915
0.005750 0.003750 0.012408 0.000008 0.000005 0.002915
0.006250 -0.002750 0.012408 0.000008 -0.000004 0.002915
0.006250 -0.002250 0.012408 0.000008 -0.000003 0.002915
0.006250 -0.001750 0.012408 0.000008 -0.000002 0.002915
0.006250 -0.001250 0.012408 0.000008 -0.000002 0.002915
0.006250 -0.000750 0.012408 0.000008 -0.000001 0.002915
0.006250 -0.000250 0.012408 0.000008 -0.000000 0.002915
0.006250 0.000250 0.012408 0.000008 0.000000 0.002915
0.006250 0.000750 0.012408 0.000008 0.000001 0.002915
0.006250 0.001250 0.012408 0.000008 0.000002 0.002915
0.006250 0.001750 0.012408 0.000008 0.000002 0.002915
0.006250 0.002250 0.012408 0.000008 0.000003 0.002915
0.006250 0.002750 0.012408 0.000008 0.000004 0.002915
0.006750 -0.001750 0.012408 0.000009 -0.000002 0.002915
0.006750 -0.001250 0.012408 0.000009 -0.000002 0.002915
0.006750 -0.000750 0.012408 0.000009 -0.000001 0.002915
0.006750 -0.000250 0.012408 0.000009 -0.000000 0.002915
0.006750 0.000250 0.012408 0.000009 0.000000 0.002915
0.006750 0.000750 0.012408 0.000009 0.000001 0.002915
0.006750 0.001250 0.012408 0.000009 0.000002 0.002915
0.006750 0.001750 0.012408 0.000009 0.000002 0.002915
-0.006750 -0.001750 0.012904 -0.000009 -0.000002 0.002914
-0.006750 -0.001250 0.012904 -0.000009 -0.000002 0.002914
-0.006750 -0.000750 0.012904 -0.000009 -0.000001 0.002914
-0.006750 -0.000250 0.012904 -0.000009 -0.000000 0.002914
-0.006750 0.000250 0.012904 -0.000009 0.000000 0.002914
-0.006750 0.000750 0.012904 -0.000009 0.000001 0.002914
-0.006750 0.001250 0.012904 -0.000009 0.000002 0.002914
-0.006750 0.001750 0.012904 -0.000009 0.000002 0.002914
-0.006250 -0.002750 0.012904 -0.000009 -0.000004 0.002914
-0.006250 -0.002250 0.012904 -0.000009 -0.000003 0.002914
-0.006250 -0.001750 0.012904 -0.000009 -0.000002 0.002914
-0.006250 -0.001250 0.012904 -0.000009 -0.000002 0.002913
-0.006250 -0.000750 0.012904 -0.000009 -0.000001 0.002913
-0.006250 -0.000250 0.012904 -0.000009 -0.000000 0.002913
-0.006250 0.000250 0.012904 -0.000009 0.000000 0.002913
-0.006250 0.000750 0.012904 -0.000009 0.000001 0.002913
-0.006250 0.001250 0.012904 -0.000009 0.000002 0.002913
-0.006250 0.001750 0.012904 -0.000009 0.000002 0.002914
-0.006250 0.002250 0.012904 -0.000009 0.000003 0.002914
-0.006250 0.002750 0.012904 -0.000009 0.000004 0.002914
-0.005750 -0.003750 0.012904 -0.000008 -0.000005 0.002914
-0.005750 -0.003250 0.012904 -0.000008 -0.000004 0.002914
-0.005750 -0.002750 0.012904 -0.000008 -0.000004 0.002913
-0.005750 -0.002250 0.012904 -0.000008 -0.000003 0.002913
-0.005750 -0.001750 0.012904 -0.000008 -0.000002 0.002913
-0.005750 -0.001250 0.012904 -0.000008 -0.000002 0.002913
-0.005750 -0.000750 0.012904 -0.000008 -0.000001 0.002913
-0.005750 -0.000250 0.012904 -0.000008 -0.000000 0.002913
-0.005750 0.000250 0.012904 -0.000008 0.000000 0.002913
-0.005750 0.000750 0.012904 -0.000008 0.000001 0.002913
-0.005750 0.001250 0.012904 -0.000008 0.000002 0.002913
-0.005750 0.001750 0.012904 -0.000008 0.000002 0.002913
-0.005750 0.002250 0.012904 -0.000008 0.000003 0.002913
-0.005750 0.002750 0.012904 -0.000008 0.000004 0.002913
-0.005750 0.003250 0.012904 -0.000008 0.000004 0.002914
-0.005750 0.003750 0.012904 -0.000008 0.000005 0.002914
-0.005250 -0.004250 0.012904 -0.000007 -0.000006 0.002914
-0.005250 -0.003750 0.012904 -0.000007 -0.000005 0.002914
-0.005250 -0.003250 0.012904 -0.000007 -0.000004 0.002913
-0.005250 -0.002750 0.012904 -0.000007 -0.000004 0.002913
-0.005250 -0.002250 0.012904 -0.000007 -0.000003 0.002913
-0.005250 -0.001750 0.012904 -0.000007 -0.000002 0.002913
-0.005250 -0.001250 0.012904 -0.000007 -0.000002 0.002913
-0.005250 -0.000750 0.012904 -0.000007 -0.000001 0.002913
-0.005250 -0.000250 0.012904 -0.000007 -0.000000 0.002913
-0.005250 0.000250 0.012904 -0.000007 0.000000 0.002913
-0.005250 0.000750 0.012904 -0.000007 0.000001 0.002913
-0.005250 0.001250 0.012904 -0.000007 0.000002 0.002913
-0.005250 0.001750 0.012904 -0.000007 0.000002 0.002913
-0.005250 0.002250 0.012904 -0.000007 0.000003 0.002913
-0.005250 0.002750 0.012904 -0.000007 0.000004 0.002913
-0.005250 0.003250 0.012904 -0.000007 0.000004 0.002913
-0.005250 0.003750 0.012904 -0.000007 0.000005 0.002914
-0.005250 0.004250 0.012904 -0.000007 0.000006 0.002914
-0.004750 -0.004750 0.012904 -0.000007 -0.000007 0.002914
-0.004750 -0.004250 0.012904 -0.000007 -0.000006 0.002913
